Nome,Streaming,Url
True Cooking Master Boy,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PK5X3R/true-cooking-master-boy
True Cooking Master Boy Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PK5X3R/true-cooking-master-boy
Try Knights,crunchyroll,https://www.crunchyroll.com/pt-br/series/G60X49JGR/try-knights
Tsubasa RESERVoir CHRoNiCLE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8GMK/tsubasa-reservoir-chronicle
Tsubasa RESERVoir CHRoNiCLE 2nd Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8GMK/tsubasa-reservoir-chronicle
Tsugumomo,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675QE8JR/tsugumomo
Tsugumomo2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675QE8JR/tsugumomo
Tsugumomo OVA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675QE8JR/tsugumomo
Tsukigakirei,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6X0QPK8Y/tsukigakirei
TSUKIMICHI -Moonlit Fantasy-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GZJH3D719/tsukimichi--moonlit-fantasy-
Tsukimonogatari,crunchyroll,https://www.crunchyroll.com/pt-br/series/G62PE1X86/tsukimonogatari
TSUKIPRO THE ANIMATION,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P9M9JY/tsukipro-the-animation
TSUKIUTA. The Animation Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GREMEVDV6/tsukiuta-the-animation
Tsuredure Children,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY2P9PZPY/tsuredure-children
Tsurune,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDKVP34Y/tsurune
Tsurune: For Better or Worse,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDKVP34Y/tsurune
Uchitama?! Have you seen my Tama?,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRXJP0PNY/uchitama-have-you-seen-my-tama
UFO Ultramaiden Valkyrie 3: Bride of Celestial Souls' Day,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNQKMDR/ufo-ultramaiden-valkyrie
UFO Ultramaiden Valkyrie 4: Banquet of Time,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNQKMDR/ufo-ultramaiden-valkyrie
Ulysses: Jeanne d'Arc and the Alchemist Knight,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ0KQ32Y/ulysses-jeanne-darc-and-the-alchemist-knight
A Galaxy Next Door,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM3PZW/a-galaxy-next-door
Umamusume: Pretty Derby,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR79P2816/umamusume-pretty-derby
Umamusume: Pretty Derby Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR79P2816/umamusume-pretty-derby
UMAYON,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRW47VJNY/umayon
UN-GO,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VK809Y/un-go
UN-GO MOVIE,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VK809Y/un-go
UniteUp!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GJ0H7Q5J9/uniteup
Unlimited Fafnir,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4K75Q6/unlimited-fafnir
Upotte!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY2P48K5Y/upotte
URAHARA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6JQ4148R/urahara
Urawa no Usagi-chan,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYWE24DJY/urawa-no-usagi-chan
Bunny Drop,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VK38ZY/usagi-drop
Usakame,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675K3Q3R/usakame
Uta no Prince Sama 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYX0MQW3R/uta-no-prince-sama
Utawarerumono,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRP8011JR/utawarerumono
Utawarerumono Mask of Truth,crunchyroll,https://www.crunchyroll.com/pt-br/series/GMEHMEW4M/utawarerumono-mask-of-truth
Uzaki-chan Wants to Hang Out!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKN7KZ/uzaki-chan-wants-to-hang-out
Uzaki-chan Wants to Hang Out! Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKN7KZ/uzaki-chan-wants-to-hang-out
UzaMaid!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR1XQ4Z9R/uzamaid
UzaMaid!: My Maid Is Still Seriously Way Too Annoying...,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR1XQ4Z9R/uzamaid
Valkyrie Drive: Mermaid,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKDMW8/valkyrie-drive--mermaid-
Vandread,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64945WWY/vandread
Vandread: The Second Stage,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64945WWY/vandread
Vandread Taidouhen,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64945WWY/vandread
Vandread Gekitou-hen,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64945WWY/vandread
VAZZROCK THE ANIMATION,crunchyroll,https://www.crunchyroll.com/pt-br/series/GW4HM75VZ/vazzrock-the-animation
Venus Project -Climax-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGG388WR/venus-project--climax-
Venus Versus Virus,crunchyroll,https://www.crunchyroll.com/pt-br/series/GP5HJ812E/venus-versus-virus
VIRTUALSAN - LOOKING,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR3KZZ3ZR/virtualsan---looking
Vivy -Fluorite Eye’s Song-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GMEHME4M4/vivy--fluorite-eyes-song-
VLAD LOVE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3W5WN/vlad-love
Voice of Fox,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNVJGJGR/voice-of-fox
W'z,crunchyroll,https://www.crunchyroll.com/pt-br/series/G60XZ8MER/wz
Wacky TV Nanana,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY3K980XY/wacky-tv-nanana
Wacky TV Nanana 2nd season,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY3K980XY/wacky-tv-nanana
Wacky TV Nanana Chase the Kraken Monster!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY3K980XY/wacky-tv-nanana
Wagamama High Spec,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYX03QJKR/wagamama-high-spec
Wakakozake,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGG9K1PR/wakakozake
"Wake Up, Girls!",crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P3GW8Y/wake-up-girls
"Wake Up, Girls! The Movie",crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P3GW8Y/wake-up-girls
"Wake Up, Girls! New Chapter",crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P3GW8Y/wake-up-girls
"Wake Up, Girl ZOO!",crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P3GW8Y/wake-up-girls
Walkure Romanze,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6JQKVDWR/walkure-romanze
Wandering Witch: The Journey of Elaina,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H23VNQ/wandering-witch-the-journey-of-elaina
Wanna be the Strongest in the World!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQVE1ZY/wanna-be-the-strongest-in-the-world
Warlords of Sigrdrifa,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKNG35/warlords-of-sigrdrifa
WATATEN!: an Angel Flew Down to Me,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2420096/wataten-an-angel-flew-down-to-me
WATATEN!: an Angel Flew Down to Me -Precious Friends-,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2420096/wataten-an-angel-flew-down-to-me
WAVE!! -Let's go surfing!!- (TV),crunchyroll,https://www.crunchyroll.com/pt-br/series/GDKHZE1PX/wave--lets-go-surfing-
"Wave, Listen to Me!",crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV7495/wave-listen-to-me
We Never Learn: BOKUBEN,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR8DN8XDR/we-never-learn-bokuben
We Never Learn!: BOKUBEN Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR8DN8XDR/we-never-learn-bokuben
Web Ghosts PiPoPa,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6GGP1ME6/web-ghosts-pipopa
Welcome to Demon School! Iruma-kun,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NVG970Y/welcome-to-demon-school-iruma-kun
Welcome to Demon School! Iruma-kun Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NVG970Y/welcome-to-demon-school-iruma-kun
Welcome to Demon School! Iruma-kun Season 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NVG970Y/welcome-to-demon-school-iruma-kun
Welcome to the JAPARI PARK,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ME8JGZR/welcome-to-the-japari-park
Welcome to the JAPARI PARK Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6ME8JGZR/welcome-to-the-japari-park
Welcome to the N-H-K,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MGNDGW6/welcome-to-the-n-h-k
When Supernatural Battles Became Commonplace,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYMGDZN4Y/when-supernatural-battles-became-commonplace
White Album,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5E8M9Y/white-album
WHITE ALBUM 2nd Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5E8M9Y/white-album
White Album 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2P5EK0R/white-album-2
"Why the hell are you here, Teacher!?",crunchyroll,https://www.crunchyroll.com/pt-br/series/G63K9XG96/why-the-hell-are-you-here-teacher
Wise Man’s Grandchild,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63K95846/wise-mans-grandchild
Witch Craft Works,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6DQV1J9R/witch-craft-works
Witchblade,crunchyroll,https://www.crunchyroll.com/pt-br/series/G619MDQ1Y/witchblade
"With a Dog AND a Cat, Every Day is Fun",crunchyroll,https://www.crunchyroll.com/pt-br/series/G6PP7W7V6/with-a-dog-and-a-cat-every-day-is-fun
WIXOSS DIVA(A)LIVE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GP5HJ83E1/wixoss-divaalive
Wolf's Rain,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY1XMV90Y/wolfs-rain
WONDER EGG PRIORITY,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM372Z/wonder-egg-priority
WONDER EGG PRIORITY: My Priority,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM372Z/wonder-egg-priority
Wonder Momo,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR9P3G7V6/wonder-momo
Woodpecker Detective’s Office,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR248VWM6/woodpecker-detectives-office
Wooser's Hand-to-Mouth Life,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYX0M3J7R/woosers-hand-to-mouth-life
Wooser's Hand-to-Mouth Life: Awakening Arc,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYX0M3J7R/woosers-hand-to-mouth-life
Wooser’s Hand-to-Mouth Life: Phantasmagoric Arc,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE5KWDX6/woosers-hand-to-mouth-life-phantasmagoric-arc
Working Buddies!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR5V74P3R/working-buddies
Working Buddies! 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR5V74P3R/working-buddies
World Break: Aria of Curse for a Holy Swordsman,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMGD9JGR/world-break-aria-of-curse-for-a-holy-swordsman
World Fool News (TV),crunchyroll,https://www.crunchyroll.com/pt-br/series/G6DQD29GR/world-fool-news
World Fool News (TV) Part II,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6DQD29GR/world-fool-news
WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MGQ9XG6/worldend-what-do-you-do-at-the-end-of-the-world-are-you-busy-will-you-save-us
WWW.WAGNARIA!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYJQ2WVD6/wwwwagnaria
X,crunchyroll,https://www.crunchyroll.com/pt-br/series/G1XHJVWV5/x
X&Y,crunchyroll,https://www.crunchyroll.com/pt-br/series/GDKHZEP3W/xy
Xuan Yuan Sword Luminary,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY9VXGXVR/xuan-yuan-sword-luminary
Yamada and the Seven Witches,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VMKVQY/yamada-kun-and-the-seven-witches
Theatre of Darkness: Yamishibai,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 4,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 5,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 6,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 7,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 8,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 9,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Yamishibai 9th Special,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Theatre of Darkness: Yamishibai 10,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM1V36/theatre-of-darkness-yamishibai
Yashahime: Princess Half-Demon - The Second Act,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63W41KD6/yashahime-princess-half-demon
Yatogame-chan Kansatsu Nikki,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PX8N1R/yatogame-chan-kansatsu-nikki
Yatogame-chan Kansatsu Nikki 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PX8N1R/yatogame-chan-kansatsu-nikki
Yatogame-chan Kansatsu Nikki 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PX8N1R/yatogame-chan-kansatsu-nikki
Yatogame-chan Kansatsu Nikki 4,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PX8N1R/yatogame-chan-kansatsu-nikki
"Yes, No, or Maybe?",crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H23KWW/yes-no-or-maybe
Modern Magic Made Simple,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6X0J1G0Y/yokuwakaru-gendai-maho
Yona of the Dawn,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VN35J7R/yona-of-the-dawn
Yotsuiro Biyori,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYW4DK726/yotsuiro-biyori
You and Me.,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYMG8GV3Y/you-and-me
You and Me 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYP85GJ1Y/you-and-me-2
You Don't Know Gunma Yet,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYG512QDY/you-dont-know-gunma-yet
Your lie in April,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63V7KN9Y/your-lie-in-april
Yowamushi Pedal Re:RIDE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGGVKP4R/yowamushi-pedal
Yowamushi Pedal: Re:ROAD,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGGVKP4R/yowamushi-pedal
Yowamushi Pedal: The Movie,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGGVKP4R/yowamushi-pedal
Yowamushi Pedal New Generation,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRWEK728R/yowamushi-pedal-new-generation
Yowamushi Pedal Glory Line,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRWEK728R/yowamushi-pedal-new-generation
Yowamushi Pedal Limit Break,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRWEK728R/yowamushi-pedal-new-generation
Yu Yu Hakusho: Ghostfiles,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR9PKENW6/yu-yu-hakusho
Yu-Gi-Oh! 5D's,crunchyroll,https://www.crunchyroll.com/pt-br/series/G62P107J6/yu-gi-oh-5ds
Yu-Gi-Oh! ARC-V,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYDQ77GZ6/yu-gi-oh-arc-v
Yu-Gi-Oh! GX,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8V1ED9Y/yu-gi-oh-gx
Yu-Gi-Oh! VRAINS,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRGGX7K1R/yu-gi-oh-vrains
Yu-Gi-Oh! Zexal,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQD8PDY/yu-gi-oh-zexal
Yu-Gi-Oh! ZEXAL II,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQD8PDY/yu-gi-oh-zexal
YU-NO: A Girl Who Chants Love at the Bound of This World,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYVD185XY/yu-no-a-girl-who-chants-love-at-the-bound-of-this-world
Yuki Yuna is a Hero,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69P3XG1Y/yuki-yuna-is-a-hero
YUREI DECO,crunchyroll,https://www.crunchyroll.com/pt-br/series/G9VHN97PK/yurei-deco
Yuri!!! on ICE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY2PEJ0MY/yuri-on-ice
Yurumates 3D,crunchyroll,https://www.crunchyroll.com/pt-br/series/G68VD9296/yurumates3dei
Yurumates 3D PLUS,crunchyroll,https://www.crunchyroll.com/pt-br/series/G68VD9296/yurumates3dei
YuruYuri,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY19XDNQR/yuruyuri
YuruYuri Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY19XDNQR/yuruyuri
YuruYuri Season 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY19XDNQR/yuruyuri
Yuuna and the Haunted Hot Springs,crunchyroll,https://www.crunchyroll.com/pt-br/series/G68DV8D46/yuuna-and-the-haunted-hot-springs
i -wish you were here-: Anata ga Koko ni Itehoshii,crunchyroll,https://www.crunchyroll.com/pt-br/series/GREXH8DQ2/zaion-i-wish-you-were-here
Leviathan: The Last Defense,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEM2DJ6/leviathan--the-last-defense-
Zo Zo Zombie,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYXJPEW76/zo-zo-zombie
ZOMBIE LAND SAGA,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ0K7X5Y/zombie-land-saga
ZOMBIE LAND SAGA REVENGE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ0K7X5Y/zombie-land-saga
BanG Dream! It's MyGO!!!!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/G0XHWM1NV/bang-dream-its-mygo
RYO,crunchyroll,https://www.crunchyroll.com/pt-br/series/GG5H5XQ2P/ryo
Dragon Ball Z: Dead Zone,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: The World's Strongest,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: The Tree of Might,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: Lord Slug,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: Cooler's Revenge,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: The Return of Cooler,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
Dragon Ball Z: Super Android 13!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M1GG/dragon-ball-z-movies
YOHANE THE PARHELION -SUNSHINE in the MIRROR,crunchyroll,https://www.crunchyroll.com/pt-br/series/G5PHNM9ZM/yohane-the-parhelion--sunshine-in-the-mirror
Horimiya: The Missing Pieces,crunchyroll,https://www.crunchyroll.com/pt-br/series/G9VHN9P43/horimiya
Am I Actually the Strongest?,crunchyroll,https://www.crunchyroll.com/pt-br/series/G9VHN9QED/am-i-actually-the-strongest
My Tiny Senpai,crunchyroll,https://www.crunchyroll.com/pt-br/series/G79H23Z45/my-tiny-senpai
AYAKA,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM3GQ7/ayaka
Atelier Ryza: Ever Darkness & the Secret Hideout The Animation,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3W2Z5/atelier-ryza-ever-darkness--the-secret-hideout-the-animation
Mushoku Tensei: Jobless Reincarnation Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N3MP/mushoku-tensei-jobless-reincarnation
